19.06.2023. 00:20:34|INFO |WebSocketMessageBrokerStats|WebSocketSession[0 current WS(0)-HttpStream(0)-HttpPoll(0), 0 total, 0 closed abnormally (0 connect failure, 0 send limit, 0 transport error)], stompSubProtocol[processed CONNECT(0)-CONNECTED(0)-DISCONNECT(0)], stompBrokerRelay[null], inboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], outboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], sockJsScheduler[pool size = 4, active threads = 1, queued tasks = 0, completed tasks = 6]
|19.06.2023. 09:02:58|INFO |DefaultSecurityFilterChain|Will secure Ant [pattern='/**/*.js', GET] with []
|19.06.2023. 09:02:58|INFO |ThreadPoolTaskScheduler|Initializing ExecutorService 'messageBrokerTaskScheduler'
|19.06.2023. 09:02:58|INFO |DefaultSecurityFilterChain|Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@453961d7, org.springframework.security.web.context.SecurityContextPersistenceFilter@471b7c9c, org.springframework.security.web.header.HeaderWriterFilter@197c3101, org.springframework.web.filter.CorsFilter@505f6511, org.springframework.security.web.authentication.logout.LogoutFilter@29f72685, com.example.demo.security.TokenAuthenticationFilter@1d77d9c6, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@2fb9695a, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@1b079e81, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@3dfb1626, org.springframework.security.web.session.SessionManagementFilter@6124a7c0, org.springframework.security.web.access.ExceptionTranslationFilter@bedebe9, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@490b8f1e]
|19.06.2023. 09:02:59|INFO |Http11NioProtocol   |Starting ProtocolHandler ["https-jsse-nio-8000"]
|19.06.2023. 09:02:59|INFO |TomcatWebServer     |Tomcat started on port(s): 8000 (https) with context path ''
|19.06.2023. 09:02:59|INFO |SimpleBrokerMessageHandler|Starting...
|19.06.2023. 09:02:59|INFO |SimpleBrokerMessageHandler|BrokerAvailabilityEvent[available=true, SimpleBrokerMessageHandler [org.springframework.messaging.simp.broker.DefaultSubscriptionRegistry@41c7ef69]]
|19.06.2023. 09:02:59|INFO |SimpleBrokerMessageHandler|Started.
|19.06.2023. 09:02:59|INFO |DemoApplication     |Started DemoApplication in 14.809 seconds (JVM running for 19.776)
|19.06.2023. 09:04:00|INFO |WebSocketMessageBrokerStats|WebSocketSession[0 current WS(0)-HttpStream(0)-HttpPoll(0), 0 total, 0 closed abnormally (0 connect failure, 0 send limit, 0 transport error)], stompSubProtocol[processed CONNECT(0)-CONNECTED(0)-DISCONNECT(0)], stompBrokerRelay[null], inboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], outboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], sockJsScheduler[pool size = 1, active threads = 1, queued tasks = 0, completed tasks = 0]
|19.06.2023. 09:10:44|INFO |SimpleBrokerMessageHandler|Stopping...
|19.06.2023. 09:10:44|INFO |SimpleBrokerMessageHandler|BrokerAvailabilityEvent[available=false, SimpleBrokerMessageHandler [org.springframework.messaging.simp.broker.DefaultSubscriptionRegistry@41c7ef69]]
|19.06.2023. 09:10:44|INFO |SimpleBrokerMessageHandler|Stopped.
|19.06.2023. 09:10:51|INFO |ThreadPoolTaskScheduler|Shutting down ExecutorService 'messageBrokerTaskScheduler'
|19.06.2023. 09:10:51|INFO |ThreadPoolTaskExecutor|Shutting down ExecutorService 'brokerChannelExecutor'
|19.06.2023. 09:10:51|INFO |ThreadPoolTaskExecutor|Shutting down ExecutorService 'clientOutboundChannelExecutor'
|19.06.2023. 09:10:51|INFO |ThreadPoolTaskExecutor|Shutting down ExecutorService 'clientInboundChannelExecutor'
|19.06.2023. 09:10:51|INFO |LocalContainerEntityManagerFactoryBean|Closing JPA EntityManagerFactory for persistence unit 'default'
|19.06.2023. 09:10:52|INFO |HikariDataSource    |HikariPool-1 - Shutdown initiated...
|19.06.2023. 09:10:52|INFO |HikariDataSource    |HikariPool-1 - Shutdown completed.
|19.06.2023. 09:11:22|INFO |DemoApplication     |Starting DemoApplication using Java 19.0.1 on DESKTOP-F7BK8MP with PID 15548 (C:\Users\Cvetana\Downloads\https-demo-main\https-demo-main\target\classes started by Cvetana in C:\Users\Cvetana\Downloads\https-demo-main\https-demo-main)
|19.06.2023. 09:11:22|INFO |DemoApplication     |No active profile set, falling back to default profiles: default
|19.06.2023. 09:11:24|INFO |RepositoryConfigurationDelegate|Multiple Spring Data modules found, entering strict repository configuration mode!
|19.06.2023. 09:11:24|INFO |RepositoryConfigurationDelegate|Bootstrapping Spring Data JDBC repositories in DEFAULT mode.
|19.06.2023. 09:11:24|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.AddressRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 09:11:24|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.BlockedUserRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 09:11:24|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.CVDocumentRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 09:11:24|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.EngineerRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 09:11:24|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.PasswordlessTokenRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 09:11:24|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.PrivilegeRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 09:11:24|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.ProjectManagerRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 09:11:24|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.ProjectRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 09:11:24|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.ProjectTaskRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 09:11:24|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.RefreshTokenRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 09:11:24|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.RegistrationTokenRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 09:11:24|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.RoleRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 09:11:24|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.SkillRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 09:11:24|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.UserRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 09:11:24|INFO |RepositoryConfigurationDelegate|Finished Spring Data repository scanning in 142 ms. Found 0 JDBC repository interfaces.
|19.06.2023. 09:11:24|INFO |RepositoryConfigurationDelegate|Multiple Spring Data modules found, entering strict repository configuration mode!
|19.06.2023. 09:11:24|INFO |RepositoryConfigurationDelegate|Bootstrapping Spring Data JPA repositories in DEFAULT mode.
|19.06.2023. 09:11:24|INFO |RepositoryConfigurationDelegate|Finished Spring Data repository scanning in 187 ms. Found 14 JPA repository interfaces.
|19.06.2023. 09:11:25|INFO |PostProcessorRegistrationDelegate$BeanPostProcessorChecker|Bean 'org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler@3fa7df1' of type [org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
|19.06.2023. 09:11:25|INFO |PostProcessorRegistrationDelegate$BeanPostProcessorChecker|Bean 'methodSecurityConfig' of type [com.example.demo.security.MethodSecurityConfig$$EnhancerBySpringCGLIB$$3ee706e1] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
|19.06.2023. 09:11:25|INFO |PostProcessorRegistrationDelegate$BeanPostProcessorChecker|Bean 'methodSecurityMetadataSource' of type [org.springframework.security.access.method.DelegatingMethodSecurityMetadataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
|19.06.2023. 09:11:26|INFO |TomcatWebServer     |Tomcat initialized with port(s): 8000 (https)
|19.06.2023. 09:11:26|INFO |Http11NioProtocol   |Initializing ProtocolHandler ["https-jsse-nio-8000"]
|19.06.2023. 09:11:26|INFO |StandardService     |Starting service [Tomcat]
|19.06.2023. 09:11:26|INFO |StandardEngine      |Starting Servlet engine: [Apache Tomcat/9.0.45]
|19.06.2023. 09:11:26|INFO |[/]                 |Initializing Spring embedded WebApplicationContext
|19.06.2023. 09:11:26|INFO |ServletWebServerApplicationContext|Root WebApplicationContext: initialization completed in 3846 ms
|19.06.2023. 09:11:26|WARN |JpaBaseConfiguration$JpaWebConfiguration|spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
|19.06.2023. 09:11:27|INFO |LogHelper           |HHH000204: Processing PersistenceUnitInfo [name: default]
|19.06.2023. 09:11:27|INFO |Version             |HHH000412: Hibernate ORM core version 5.4.30.Final
|19.06.2023. 09:11:27|INFO |Version             |HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
|19.06.2023. 09:11:27|INFO |HikariDataSource    |HikariPool-1 - Starting...
|19.06.2023. 09:11:28|INFO |HikariDataSource    |HikariPool-1 - Start completed.
|19.06.2023. 09:11:28|INFO |Dialect             |HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL95Dialect
|19.06.2023. 09:11:29|WARN |AnnotationBinder    |HHH000137: Root entity should not hold a PrimaryKeyJoinColum(s), will be ignored: com.example.demo.model.EngineerProfile
|19.06.2023. 09:11:29|WARN |AnnotationBinder    |HHH000137: Root entity should not hold a PrimaryKeyJoinColum(s), will be ignored: com.example.demo.model.ProjectManagerProfile
|19.06.2023. 09:11:30|INFO |JtaPlatformInitiator|HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
|19.06.2023. 09:11:30|INFO |LocalContainerEntityManagerFactoryBean|Initialized JPA EntityManagerFactory for persistence unit 'default'
|19.06.2023. 09:11:31|INFO |ThreadPoolTaskExecutor|Initializing ExecutorService 'clientInboundChannelExecutor'
|19.06.2023. 09:11:31|INFO |ThreadPoolTaskExecutor|Initializing ExecutorService 'clientOutboundChannelExecutor'
|19.06.2023. 09:11:31|INFO |ThreadPoolTaskExecutor|Initializing ExecutorService 'brokerChannelExecutor'
|19.06.2023. 09:11:37|INFO |DefaultSecurityFilterChain|Will secure Ant [pattern='/auth/login', POST] with []
|19.06.2023. 09:11:37|INFO |DefaultSecurityFilterChain|Will secure Ant [pattern='/', GET] with []
|19.06.2023. 09:11:37|INFO |DefaultSecurityFilterChain|Will secure Ant [pattern='/webjars/**', GET] with []
|19.06.2023. 09:11:37|INFO |DefaultSecurityFilterChain|Will secure Ant [pattern='/*.html', GET] with []
|19.06.2023. 09:11:37|INFO |DefaultSecurityFilterChain|Will secure Ant [pattern='favicon.ico', GET] with []
|19.06.2023. 09:11:37|INFO |DefaultSecurityFilterChain|Will secure Ant [pattern='/**/*.html', GET] with []
|19.06.2023. 09:11:37|INFO |DefaultSecurityFilterChain|Will secure Ant [pattern='/auth/confirm-mail', GET] with []
|19.06.2023. 09:11:37|INFO |DefaultSecurityFilterChain|Will secure Ant [pattern='/**/*.css', GET] with []
|19.06.2023. 09:11:37|INFO |DefaultSecurityFilterChain|Will secure Ant [pattern='/**/*.js', GET] with []
|19.06.2023. 09:11:37|INFO |ThreadPoolTaskScheduler|Initializing ExecutorService 'messageBrokerTaskScheduler'
|19.06.2023. 09:11:37|INFO |DefaultSecurityFilterChain|Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@4ce5013a, org.springframework.security.web.context.SecurityContextPersistenceFilter@193f5509, org.springframework.security.web.header.HeaderWriterFilter@44f8d884, org.springframework.web.filter.CorsFilter@4c219c84, org.springframework.security.web.authentication.logout.LogoutFilter@2fb9695a, com.example.demo.security.TokenAuthenticationFilter@2da8ed80, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@74ea1cd0, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@3f89d36c, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@2b01be54, org.springframework.security.web.session.SessionManagementFilter@cfe881a, org.springframework.security.web.access.ExceptionTranslationFilter@3299e315, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@1a4340f2]
|19.06.2023. 09:11:38|INFO |Http11NioProtocol   |Starting ProtocolHandler ["https-jsse-nio-8000"]
|19.06.2023. 09:11:40|INFO |TomcatWebServer     |Tomcat started on port(s): 8000 (https) with context path ''
|19.06.2023. 09:11:40|INFO |SimpleBrokerMessageHandler|Starting...
|19.06.2023. 09:11:40|INFO |SimpleBrokerMessageHandler|BrokerAvailabilityEvent[available=true, SimpleBrokerMessageHandler [org.springframework.messaging.simp.broker.DefaultSubscriptionRegistry@78ba0a57]]
|19.06.2023. 09:11:40|INFO |SimpleBrokerMessageHandler|Started.
|19.06.2023. 09:11:40|INFO |DemoApplication     |Started DemoApplication in 19.106 seconds (JVM running for 21.521)
|19.06.2023. 09:12:36|INFO |SimpleBrokerMessageHandler|Stopping...
|19.06.2023. 09:12:36|INFO |SimpleBrokerMessageHandler|BrokerAvailabilityEvent[available=false, SimpleBrokerMessageHandler [org.springframework.messaging.simp.broker.DefaultSubscriptionRegistry@78ba0a57]]
|19.06.2023. 09:12:36|INFO |SimpleBrokerMessageHandler|Stopped.
|19.06.2023. 09:12:37|INFO |ThreadPoolTaskScheduler|Shutting down ExecutorService 'messageBrokerTaskScheduler'
|19.06.2023. 09:12:37|INFO |ThreadPoolTaskExecutor|Shutting down ExecutorService 'brokerChannelExecutor'
|19.06.2023. 09:12:37|INFO |ThreadPoolTaskExecutor|Shutting down ExecutorService 'clientOutboundChannelExecutor'
|19.06.2023. 09:12:37|INFO |ThreadPoolTaskExecutor|Shutting down ExecutorService 'clientInboundChannelExecutor'
|19.06.2023. 09:12:37|INFO |LocalContainerEntityManagerFactoryBean|Closing JPA EntityManagerFactory for persistence unit 'default'
|19.06.2023. 09:12:37|INFO |HikariDataSource    |HikariPool-1 - Shutdown initiated...
|19.06.2023. 09:12:37|INFO |HikariDataSource    |HikariPool-1 - Shutdown completed.
|19.06.2023. 09:13:00|INFO |DemoApplication     |Starting DemoApplication using Java 19.0.1 on DESKTOP-F7BK8MP with PID 7812 (C:\Users\Cvetana\Downloads\https-demo-main\https-demo-main\target\classes started by Cvetana in C:\Users\Cvetana\Downloads\https-demo-main\https-demo-main)
|19.06.2023. 09:13:00|INFO |DemoApplication     |No active profile set, falling back to default profiles: default
|19.06.2023. 09:13:03|INFO |RepositoryConfigurationDelegate|Multiple Spring Data modules found, entering strict repository configuration mode!
|19.06.2023. 09:13:03|INFO |RepositoryConfigurationDelegate|Bootstrapping Spring Data JDBC repositories in DEFAULT mode.
|19.06.2023. 09:13:03|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.AddressRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 09:13:03|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.BlockedUserRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 09:13:03|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.CVDocumentRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 09:13:03|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.EngineerRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 09:13:03|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.PasswordlessTokenRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 09:13:03|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.PrivilegeRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 09:13:03|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.ProjectManagerRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 09:13:03|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.ProjectRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 09:13:03|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.ProjectTaskRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 09:13:03|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.RefreshTokenRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 09:13:03|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.RegistrationTokenRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 09:13:03|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.RoleRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 09:13:03|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.SkillRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 09:13:03|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.UserRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 09:13:03|INFO |RepositoryConfigurationDelegate|Finished Spring Data repository scanning in 166 ms. Found 0 JDBC repository interfaces.
|19.06.2023. 09:13:03|INFO |RepositoryConfigurationDelegate|Multiple Spring Data modules found, entering strict repository configuration mode!
|19.06.2023. 09:13:03|INFO |RepositoryConfigurationDelegate|Bootstrapping Spring Data JPA repositories in DEFAULT mode.
|19.06.2023. 09:13:03|INFO |RepositoryConfigurationDelegate|Finished Spring Data repository scanning in 204 ms. Found 14 JPA repository interfaces.
|19.06.2023. 09:13:04|INFO |PostProcessorRegistrationDelegate$BeanPostProcessorChecker|Bean 'org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler@4519f676' of type [org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
|19.06.2023. 09:13:04|INFO |PostProcessorRegistrationDelegate$BeanPostProcessorChecker|Bean 'methodSecurityConfig' of type [com.example.demo.security.MethodSecurityConfig$$EnhancerBySpringCGLIB$$b6923be] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
|19.06.2023. 09:13:04|INFO |PostProcessorRegistrationDelegate$BeanPostProcessorChecker|Bean 'methodSecurityMetadataSource' of type [org.springframework.security.access.method.DelegatingMethodSecurityMetadataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
|19.06.2023. 09:13:04|INFO |TomcatWebServer     |Tomcat initialized with port(s): 8000 (https)
|19.06.2023. 09:13:04|INFO |Http11NioProtocol   |Initializing ProtocolHandler ["https-jsse-nio-8000"]
|19.06.2023. 09:13:04|INFO |StandardService     |Starting service [Tomcat]
|19.06.2023. 09:13:04|INFO |StandardEngine      |Starting Servlet engine: [Apache Tomcat/9.0.45]
|19.06.2023. 09:13:05|INFO |[/]                 |Initializing Spring embedded WebApplicationContext
|19.06.2023. 09:13:05|INFO |ServletWebServerApplicationContext|Root WebApplicationContext: initialization completed in 4123 ms
|19.06.2023. 09:13:05|WARN |JpaBaseConfiguration$JpaWebConfiguration|spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
|19.06.2023. 09:13:05|INFO |LogHelper           |HHH000204: Processing PersistenceUnitInfo [name: default]
|19.06.2023. 09:13:05|INFO |Version             |HHH000412: Hibernate ORM core version 5.4.30.Final
|19.06.2023. 09:13:06|INFO |Version             |HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
|19.06.2023. 09:13:06|INFO |HikariDataSource    |HikariPool-1 - Starting...
|19.06.2023. 09:13:06|INFO |HikariDataSource    |HikariPool-1 - Start completed.
|19.06.2023. 09:13:07|INFO |Dialect             |HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL95Dialect
|19.06.2023. 09:13:07|WARN |AnnotationBinder    |HHH000137: Root entity should not hold a PrimaryKeyJoinColum(s), will be ignored: com.example.demo.model.EngineerProfile
|19.06.2023. 09:13:07|WARN |AnnotationBinder    |HHH000137: Root entity should not hold a PrimaryKeyJoinColum(s), will be ignored: com.example.demo.model.ProjectManagerProfile
|19.06.2023. 09:13:09|INFO |JtaPlatformInitiator|HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
|19.06.2023. 09:13:09|INFO |LocalContainerEntityManagerFactoryBean|Initialized JPA EntityManagerFactory for persistence unit 'default'
|19.06.2023. 09:13:10|INFO |ThreadPoolTaskExecutor|Initializing ExecutorService 'clientInboundChannelExecutor'
|19.06.2023. 09:13:10|INFO |ThreadPoolTaskExecutor|Initializing ExecutorService 'clientOutboundChannelExecutor'
|19.06.2023. 09:13:10|INFO |ThreadPoolTaskExecutor|Initializing ExecutorService 'brokerChannelExecutor'
|19.06.2023. 09:13:12|INFO |DefaultSecurityFilterChain|Will secure Ant [pattern='/auth/login', POST] with []
|19.06.2023. 09:13:12|INFO |DefaultSecurityFilterChain|Will secure Ant [pattern='/', GET] with []
|19.06.2023. 09:13:12|INFO |DefaultSecurityFilterChain|Will secure Ant [pattern='/webjars/**', GET] with []
|19.06.2023. 09:13:12|INFO |DefaultSecurityFilterChain|Will secure Ant [pattern='/*.html', GET] with []
|19.06.2023. 09:13:12|INFO |DefaultSecurityFilterChain|Will secure Ant [pattern='favicon.ico', GET] with []
|19.06.2023. 09:13:12|INFO |DefaultSecurityFilterChain|Will secure Ant [pattern='/**/*.html', GET] with []
|19.06.2023. 09:13:12|INFO |DefaultSecurityFilterChain|Will secure Ant [pattern='/auth/confirm-mail', GET] with []
|19.06.2023. 09:13:12|INFO |DefaultSecurityFilterChain|Will secure Ant [pattern='/**/*.css', GET] with []
|19.06.2023. 09:13:12|INFO |DefaultSecurityFilterChain|Will secure Ant [pattern='/**/*.js', GET] with []
|19.06.2023. 09:13:13|INFO |ThreadPoolTaskScheduler|Initializing ExecutorService 'messageBrokerTaskScheduler'
|19.06.2023. 09:13:13|INFO |DefaultSecurityFilterChain|Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@4d7f3adf, org.springframework.security.web.context.SecurityContextPersistenceFilter@7df1fc5a, org.springframework.security.web.header.HeaderWriterFilter@471b7c9c, org.springframework.web.filter.CorsFilter@394c77e2, org.springframework.security.web.authentication.logout.LogoutFilter@39d62e47, com.example.demo.security.TokenAuthenticationFilter@481f698f, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@525aadf2, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@59fa5a39, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@20dfe8b2, org.springframework.security.web.session.SessionManagementFilter@87cb1d8, org.springframework.security.web.access.ExceptionTranslationFilter@2357f000, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@81f9b01]
|19.06.2023. 09:13:13|INFO |Http11NioProtocol   |Starting ProtocolHandler ["https-jsse-nio-8000"]
|19.06.2023. 09:13:14|INFO |TomcatWebServer     |Tomcat started on port(s): 8000 (https) with context path ''
|19.06.2023. 09:13:14|INFO |SimpleBrokerMessageHandler|Starting...
|19.06.2023. 09:13:14|INFO |SimpleBrokerMessageHandler|BrokerAvailabilityEvent[available=true, SimpleBrokerMessageHandler [org.springframework.messaging.simp.broker.DefaultSubscriptionRegistry@5ded2dfc]]
|19.06.2023. 09:13:14|INFO |SimpleBrokerMessageHandler|Started.
|19.06.2023. 09:13:14|INFO |DemoApplication     |Started DemoApplication in 15.476 seconds (JVM running for 21.734)
|19.06.2023. 09:14:13|INFO |WebSocketMessageBrokerStats|WebSocketSession[0 current WS(0)-HttpStream(0)-HttpPoll(0), 0 total, 0 closed abnormally (0 connect failure, 0 send limit, 0 transport error)], stompSubProtocol[processed CONNECT(0)-CONNECTED(0)-DISCONNECT(0)], stompBrokerRelay[null], inboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], outboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], sockJsScheduler[pool size = 1, active threads = 1, queued tasks = 0, completed tasks = 0]
